"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Internal and external training",1,"partha117",1,"In house training","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","First-hand, practical",1,"partha117",1,"Runtime training","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","mentoring",1,"partha117",1,"Supervision of seniors","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Weekly in-house training, external taining as it needs",1,"partha117",1,"In house training","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","In house technical training, External training for managers on Project Management",1,"partha117",1,"In house training","<eol>"
"","Just need time for reading wathcing vedio from internet",1,"partha117",1,"Using paid resources","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Anything required by the team.",1,"partha117",3,"Using paid resources","In house training","Supervision of seniors","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Technical Skills, Soft Skills",1,"partha117",1,"Runtime training","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","to be more dependant on themselves for their own job .",1,"partha117",2,"Runtime training","Supervision of seniors","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","skilled teacher,good environment",1,"partha117",1,"Supervision of seniors","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","In house technical courses",1,"partha117",1,"In house training","<eol>"
"","On Job, Technical and Soft Skills",1,"partha117",1,"Runtime training","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Technical Skills, Soft Skills",1,"partha117",1,"Runtime training","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","In house, on line and on site training in abroad.",1,"partha117",1,"In house training","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","On the job, small tasks, learn by doing",1,"partha117",1,"Runtime training","<eol>"
"","Self assessment",1,"partha117",1,"Runtime training","<eol>"
"","mobile development",1,"partha117",1,"Runtime training","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","We groom our employees and they are given opportunities to learn from Senior Experts. Plus we purchase and provide materials that is effective and needed.",1,"partha117",2,"Using paid resources","Supervision of seniors","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Problem solving",1,"partha117",1,"Runtime training","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","we can not training our  employee properly   bz trainer has no enough knowledge  about working procedure.",1,"partha117",1,"Nothing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","I am employee. I do not get any training. But there should be ...",1,"partha117",1,"Nothing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
"","Our own resources on tech stacks, workflow etc;  Online training/course resources paid by the company;  grooming session for newly recruited employees, bringing industry experts to office premises time to time",1,"partha117",3,"Using paid resources","In house training","Supervision of seniors","<eol>"
"","selfstudy...",1,"partha117",1,"Nothing","<eol>"
"","Did not responded.",1,"partha117",1,"Did not responded","<eol>"
